Index,Start,End,Duration,Epochs,Loss,Accuracy,Val_Loss,Val_Accuracy,Activation,Batch_Size,Dropout,First_Neuron,Hidden_Layers,Last_Activation,Losses,lr,Optimizer,shapes
1652,05/29/21-202247,05/29/21-202315,28.81637812,150,0.039902732,0.89525795,0.056153636,0.844531238,relu,13,0.1,16,1,sigmoid,logcosh,2.3,RMSprop,funnel
1653,05/29/21-202316,05/29/21-202411,55.71969628,150,0.443515867,0.735799909,0.368296564,0.853906274,elu,7,0.4,64,1,sigmoid,binary_crossentropy,1.4,Nadam,funnel
1654,05/29/21-202412,05/29/21-202434,22.05372405,150,0.023208855,0.939030767,0.052303135,0.853906274,relu,18,0.1,16,0,sigmoid,logcosh,2.3,Adam,brick
1655,05/29/21-202434,05/29/21-202459,24.79983211,150,0.243841603,0.903074503,0.343136221,0.860937476,relu,16,0.4,32,0,sigmoid,binary_crossentropy,0.5,Adam,funnel
1656,05/29/21-202459,05/29/21-202522,22.39596844,150,0.03076515,0.917144358,0.054372776,0.84765625,elu,16,0,4,0,sigmoid,logcosh,1.85,Nadam,funnel
1657,05/29/21-202522,05/29/21-202611,49.39547586,150,0.235676587,0.906201124,0.382121325,0.853124976,relu,7,0,4,1,sigmoid,binary_crossentropy,3.2,RMSprop,brick
1658,05/29/21-202611,05/29/21-202632,20.75193,150,0.222920105,0.905158937,0.372836143,0.849218726,elu,21,0.4,64,0,sigmoid,binary_crossentropy,3.2,Adam,funnel
1659,05/29/21-202632,05/29/21-202649,16.3081286,150,0.017106449,0.956227183,0.057700746,0.850781262,relu,27,0.2,64,0,sigmoid,logcosh,2.75,Nadam,brick
1660,05/29/21-202649,05/29/21-202711,22.27195978,150,0.026932595,0.925482035,0.048599564,0.86328125,elu,18,0.1,32,0,sigmoid,logcosh,1.4,Adam,brick
1661,05/29/21-202712,05/29/21-202728,16.63181829,150,0.039218977,0.882230341,0.046870135,0.857812524,elu,27,0.2,16,1,sigmoid,logcosh,0.95,RMSprop,brick
1662,05/29/21-202728,05/29/21-202818,49.66696668,150,0.056257736,0.816571116,0.056150056,0.835156262,relu,7,0.2,4,2,sigmoid,logcosh,1.4,Adam,brick
1663,05/29/21-202818,05/29/21-202910,51.19970727,150,0.068757132,0.976550281,0.919462562,0.836718738,relu,7,0.1,64,0,sigmoid,binary_crossentropy,3.2,Nadam,funnel
1664,05/29/21-202910,05/29/21-202950,40.53611469,150,0.269834697,0.88639915,0.323671162,0.865625024,elu,10,0.3,32,2,sigmoid,binary_crossentropy,0.5,Adam,brick
1665,05/29/21-202951,05/29/21-203011,20.3026979,150,0.181059241,0.926003099,0.464695692,0.853124976,elu,21,0.3,64,0,sigmoid,binary_crossentropy,4.55,Nadam,brick
1666,05/29/21-203011,05/29/21-203309,178.0999863,150,0.022539794,0.942157388,0.062682979,0.837499976,relu,2,0.1,64,2,sigmoid,logcosh,1.85,Adam,funnel
1667,05/29/21-203310,05/29/21-203429,79.29098892,150,0.23652631,0.903074503,0.374476045,0.85546875,elu,4,0.1,16,0,sigmoid,binary_crossentropy,0.95,RMSprop,brick
1668,05/29/21-203429,05/29/21-203452,22.54443288,150,0.025971696,0.927566469,0.052701015,0.854687512,elu,18,0.2,64,0,sigmoid,logcosh,2.75,Adam,funnel
1669,05/29/21-203452,05/29/21-203725,152.8704922,150,0.032643925,0.909327745,0.047583573,0.864843726,elu,2,0.1,8,0,sigmoid,logcosh,0.95,Adam,brick
1670,05/29/21-203725,05/29/21-203748,23.23388648,150,0.022951489,0.939030767,0.053411972,0.856249988,elu,16,0.1,32,0,sigmoid,logcosh,1.85,Nadam,funnel
1671,05/29/21-203749,05/29/21-203808,19.76415825,150,0.020057369,0.947368443,0.057660103,0.84765625,relu,21,0.3,64,0,sigmoid,logcosh,4.55,RMSprop,funnel
1672,05/29/21-203809,05/29/21-203836,27.84715629,150,0.359789431,0.843147457,0.357197702,0.8515625,elu,13,0.4,4,0,sigmoid,binary_crossentropy,0.95,Adam,brick
1673,05/29/21-203837,05/29/21-204012,95.23869514,150,0.216973871,0.903595626,0.386918336,0.850781262,relu,4,0.4,32,2,sigmoid,binary_crossentropy,1.4,Adam,brick
1674,05/29/21-204012,05/29/21-204033,20.4405117,150,0.036538318,0.989577889,1.213331938,0.835156262,elu,24,0,16,2,sigmoid,binary_crossentropy,3.65,Adam,brick
1675,05/29/21-204033,05/29/21-204052,19.33106446,150,0.21438691,0.908285558,0.37650615,0.859375,elu,27,0.2,32,2,sigmoid,binary_crossentropy,1.4,Adam,brick
1676,05/29/21-204052,05/29/21-204220,87.45062423,150,0.238577291,0.898905695,0.366750598,0.857031226,elu,4,0,4,2,sigmoid,binary_crossentropy,0.95,Adam,funnel
1677,05/29/21-204220,05/29/21-204257,36.42717433,150,0.142991707,0.940072954,0.558185637,0.837499976,elu,10,0,8,1,sigmoid,binary_crossentropy,4.1,Adam,brick
1678,05/29/21-204257,05/29/21-204315,17.71237326,150,0.258497536,0.893694639,0.362404555,0.850781262,elu,24,0.1,8,0,sigmoid,binary_crossentropy,2.75,Adam,funnel
1679,05/29/21-204315,05/29/21-204410,55.17910075,150,0.307775378,0.836894214,0.37626195,0.857031226,elu,7,0.2,32,1,sigmoid,binary_crossentropy,4.55,Adam,funnel
1680,05/29/21-204410,05/29/21-204505,55.06932664,150,0.322286516,0.841063082,0.48856014,0.832812488,elu,7,0.2,64,1,sigmoid,binary_crossentropy,2.75,Nadam,funnel
1681,05/29/21-204506,05/29/21-204539,33.56842828,150,0.049334683,0.850964069,0.053837426,0.84765625,elu,10,0.4,4,0,sigmoid,logcosh,4.55,RMSprop,brick
1682,05/29/21-204540,05/29/21-204633,53.70748973,150,0.036019012,0.989577889,2.501466751,0.83203125,relu,7,0,32,1,sigmoid,binary_crossentropy,2.75,RMSprop,brick
1683,05/29/21-204633,05/29/21-204730,56.71382332,150,0.195039496,0.940594077,0.579302549,0.850781262,relu,7,0.1,64,2,sigmoid,binary_crossentropy,2.75,RMSprop,funnel
1684,05/29/21-204730,05/29/21-205015,164.8910429,150,0.275749743,0.881188095,0.351127327,0.858593762,elu,2,0.2,8,0,sigmoid,binary_crossentropy,0.95,Adam,funnel
1685,05/29/21-205016,05/29/21-205038,22.74703622,150,0.166659981,0.934340775,0.441949993,0.852343738,relu,18,0.1,16,0,sigmoid,binary_crossentropy,3.65,Adam,funnel
1686,05/29/21-205039,05/29/21-205109,30.33155465,150,0.017874602,0.954142809,0.055757977,0.850781262,relu,13,0.1,32,1,sigmoid,logcosh,0.95,Nadam,brick
1687,05/29/21-205109,05/29/21-205131,21.4096396,150,0.211554259,0.914538801,0.429803282,0.844531238,relu,21,0.2,16,2,sigmoid,binary_crossentropy,3.2,Nadam,brick
1688,05/29/21-205131,05/29/21-205155,23.72068191,150,0.168690786,0.935904145,0.600528836,0.846093774,relu,18,0.2,32,1,sigmoid,binary_crossentropy,4.55,RMSprop,brick
1689,05/29/21-205155,05/29/21-205225,30.47510123,150,0.030850898,0.901511192,0.053940266,0.850781262,relu,13,0.1,32,2,sigmoid,logcosh,3.2,Adam,funnel
1690,05/29/21-205226,05/29/21-205244,18.52882028,150,0.03582596,0.906722248,0.060274016,0.842968762,elu,27,0.3,64,1,sigmoid,logcosh,3.65,Nadam,brick
1691,05/29/21-205244,05/29/21-205309,24.76951122,150,0.332188666,0.853569567,0.345840693,0.852343738,elu,18,0.4,8,2,sigmoid,binary_crossentropy,1.85,Nadam,brick
1692,05/29/21-205310,05/29/21-205328,18.89358878,150,0.199095786,0.915059924,0.43324247,0.840624988,elu,27,0.2,64,1,sigmoid,binary_crossentropy,1.4,RMSprop,brick
1693,05/29/21-205329,05/29/21-205352,23.41451168,150,0.039155517,0.887962461,0.051480465,0.848437488,elu,18,0.1,4,1,sigmoid,logcosh,4.55,Nadam,brick
1694,05/29/21-205352,05/29/21-205415,22.83493662,150,0.228807792,0.915581048,0.387508273,0.844531238,relu,18,0.1,8,2,sigmoid,binary_crossentropy,1.4,Adam,brick
1695,05/29/21-205416,05/29/21-205435,19.10545468,150,0.064825341,0.819176674,0.065132029,0.823437512,relu,21,0.4,4,1,sigmoid,logcosh,3.65,RMSprop,brick
1696,05/29/21-205435,05/29/21-205451,16.38916564,150,0.034462269,0.899426758,0.046841912,0.86328125,relu,27,0.3,16,0,sigmoid,logcosh,0.95,Adam,brick
1697,05/29/21-205452,05/29/21-205523,31.20997524,150,0.220224172,0.913496614,0.388557017,0.845312476,elu,13,0.1,8,1,sigmoid,binary_crossentropy,4.55,Nadam,brick
1698,05/29/21-205523,05/29/21-205552,28.99656677,150,0.032955226,0.904637814,0.047922321,0.862500012,elu,13,0.1,16,0,sigmoid,logcosh,0.5,Nadam,funnel
1699,05/29/21-205552,05/29/21-205841,169.0658193,150,0.063492633,0.797811389,0.05354644,0.853124976,elu,2,0.4,8,2,sigmoid,logcosh,2.3,Adam,funnel
1700,05/29/21-205842,05/29/21-205905,23.36423516,150,0.023260774,0.939030767,0.048641767,0.864062488,relu,18,0.2,32,0,sigmoid,logcosh,1.85,Adam,brick
1701,05/29/21-205905,05/29/21-205938,32.73436046,150,0.061225604,0.986451268,0.837970734,0.838281274,elu,13,0,64,1,sigmoid,binary_crossentropy,4.55,Adam,funnel
1702,05/29/21-205938,05/29/21-210104,85.75192451,150,0.02195541,0.944241822,0.064535968,0.836718738,relu,4,0,8,1,sigmoid,logcosh,2.75,Nadam,brick
1703,05/29/21-210104,05/29/21-210127,22.33690262,150,0.041851804,0.875977099,0.048154198,0.86328125,elu,18,0.2,16,0,sigmoid,logcosh,0.5,Adam,funnel
1704,05/29/21-210127,05/29/21-210215,47.66991353,150,0.077381745,0.714955688,0.055949174,0.83984375,elu,7,0.4,4,1,sigmoid,logcosh,3.65,Adam,funnel
1705,05/29/21-210215,05/29/21-210518,183.288465,150,0.362592965,0.831683159,0.337121546,0.846875012,elu,2,0.3,8,2,sigmoid,binary_crossentropy,1.4,Nadam,funnel
1706,05/29/21-210518,05/29/21-210545,26.89551663,150,0.416433424,0.794163644,0.364448518,0.835156262,elu,16,0.3,4,2,sigmoid,binary_crossentropy,1.85,Nadam,funnel
1707,05/29/21-210546,05/29/21-210605,19.05223083,150,0.470069379,0.769671679,0.416454256,0.837499976,relu,24,0.3,16,1,sigmoid,binary_crossentropy,4.55,Nadam,funnel
1708,05/29/21-210605,05/29/21-210625,19.96776319,150,0.029588738,0.918707669,0.05110389,0.857812524,relu,21,0.3,32,1,sigmoid,logcosh,0.5,RMSprop,brick
1709,05/29/21-210625,05/29/21-210716,51.08589673,150,0.040504757,0.881188095,0.052338917,0.857812524,elu,7,0.4,16,1,sigmoid,logcosh,4.1,RMSprop,brick
1710,05/29/21-210717,05/29/21-210953,155.9765117,150,0.057321914,0.835852027,0.055389732,0.838281274,relu,2,0.4,4,0,sigmoid,logcosh,2.75,Nadam,funnel
1711,05/29/21-210953,05/29/21-211009,15.97510839,150,0.186233029,0.922355413,0.48823899,0.824999988,elu,27,0.1,32,0,sigmoid,binary_crossentropy,3.2,RMSprop,brick
1712,05/29/21-211009,05/29/21-211027,17.7065115,150,0.031007478,0.915581048,0.053189956,0.853124976,elu,24,0.4,64,0,sigmoid,logcosh,3.2,Nadam,brick
1713,05/29/21-211027,05/29/21-211307,160.223994,150,0.03220753,0.906722248,0.0491216,0.861718774,relu,2,0,4,2,sigmoid,logcosh,2.3,Adam,brick
1714,05/29/21-211308,05/29/21-211329,21.26558328,150,0.061197717,0.807191253,0.06281282,0.827343762,elu,21,0.3,4,2,sigmoid,logcosh,4.1,Nadam,funnel
1715,05/29/21-211329,05/29/21-211352,23.31201887,150,0.013583167,0.969254792,0.056265377,0.857031226,elu,18,0,16,1,sigmoid,logcosh,0.95,Nadam,brick
1716,05/29/21-211353,05/29/21-211441,48.68795419,150,0.019595463,0.949452817,0.061797876,0.839062512,relu,7,0.1,64,0,sigmoid,logcosh,3.65,RMSprop,funnel
1717,05/29/21-211442,05/29/21-211500,18.54880953,150,0.019997228,0.949973941,0.06220302,0.840624988,elu,24,0,32,1,sigmoid,logcosh,4.55,Nadam,funnel
1718,05/29/21-211500,05/29/21-211526,25.75728869,150,0.058739845,0.838457525,0.058033496,0.8515625,relu,16,0.4,32,2,sigmoid,logcosh,2.3,Adam,funnel
1719,05/29/21-211526,05/29/21-211550,23.56593466,150,0.373566479,0.806670129,0.342472136,0.844531238,elu,18,0.2,4,1,sigmoid,binary_crossentropy,2.75,Nadam,funnel
1720,05/29/21-211550,05/29/21-211613,23.11864805,150,0.038420875,0.891610205,0.050337501,0.853906274,relu,18,0.4,16,1,sigmoid,logcosh,4.1,Nadam,brick
1721,05/29/21-211614,05/29/21-211749,95.04340649,150,0.208094731,0.919749856,0.617931664,0.840624988,relu,4,0.3,64,1,sigmoid,binary_crossentropy,4.55,Adam,brick
1722,05/29/21-211749,05/29/21-211848,59.10591125,150,0.106693462,0.754038572,0.110139787,0.74609375,relu,7,0.2,64,2,sigmoid,logcosh,4.55,Nadam,brick
1723,05/29/21-211848,05/29/21-211906,17.63472223,150,0.037896987,0.896300137,0.0588139,0.833593726,relu,24,0.2,8,1,sigmoid,logcosh,2.3,RMSprop,brick
1724,05/29/21-211906,05/29/21-211944,37.9194169,150,0.394098014,0.837415338,0.414819092,0.841406226,relu,10,0.1,4,2,sigmoid,binary_crossentropy,1.4,Adam,funnel
1725,05/29/21-211945,05/29/21-212015,30.67772102,150,0.064351238,0.760291815,0.051245857,0.857812524,elu,13,0.3,16,1,sigmoid,logcosh,2.3,Nadam,funnel
1726,05/29/21-212016,05/29/21-212040,24.53515124,150,0.32670334,0.851485133,0.33273989,0.864062488,elu,18,0.3,32,2,sigmoid,binary_crossentropy,1.4,Adam,funnel
1727,05/29/21-212040,05/29/21-212058,17.84914351,150,0.053001888,0.850964069,0.05417528,0.83984375,elu,27,0.4,8,2,sigmoid,logcosh,2.75,Nadam,brick
1728,05/29/21-212058,05/29/21-212126,27.0839088,150,0.045699257,0.865554988,0.055686373,0.832812488,relu,13,0.4,8,0,sigmoid,logcosh,3.2,RMSprop,funnel
1729,05/29/21-212126,05/29/21-212419,173.2646461,150,0.114829607,0.961438239,0.773373783,0.846093774,relu,2,0,16,1,sigmoid,binary_crossentropy,4.1,Nadam,funnel
1730,05/29/21-212419,05/29/21-212512,52.64111495,150,0.211902559,0.919749856,0.40838775,0.838281274,relu,7,0.2,16,0,sigmoid,binary_crossentropy,2.3,Adam,brick
1731,05/29/21-212512,05/29/21-212645,92.30221367,150,0.088811904,0.97498697,0.672632635,0.857812524,elu,4,0,64,1,sigmoid,binary_crossentropy,0.95,Adam,funnel
1732,05/29/21-212645,05/29/21-212736,51.51019621,150,0.012527918,0.968733728,0.056579065,0.846875012,relu,7,0.1,32,1,sigmoid,logcosh,1.4,Adam,brick
1733,05/29/21-212737,05/29/21-212800,23.81150532,150,0.159451991,0.93955183,0.416342884,0.846875012,elu,18,0,16,1,sigmoid,binary_crossentropy,0.95,Nadam,funnel
1734,05/29/21-212801,05/29/21-212821,20.12108946,150,0.131291881,0.957790494,0.923024654,0.845312476,relu,27,0.2,64,2,sigmoid,binary_crossentropy,3.2,RMSprop,brick
1735,05/29/21-212821,05/29/21-212845,24.06004024,150,0.521061838,0.750911951,0.423376083,0.850781262,relu,16,0.3,4,1,sigmoid,binary_crossentropy,0.95,Adam,funnel
1736,05/29/21-212845,05/29/21-212917,31.6303401,150,0.273534477,0.864512742,0.363013029,0.846875012,elu,13,0.1,16,1,sigmoid,binary_crossentropy,0.95,Nadam,funnel
1737,05/29/21-212917,05/29/21-212943,26.06405544,150,0.03445993,0.902553439,0.052608244,0.84375,elu,16,0.4,32,1,sigmoid,logcosh,2.3,Adam,brick
1738,05/29/21-212944,05/29/21-213010,25.86421394,150,0.370256096,0.840020835,0.365743458,0.846093774,elu,16,0.2,4,2,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
1739,05/29/21-213010,05/29/21-213027,17.59863186,150,0.394993484,0.770713925,0.348077357,0.849218726,elu,27,0.3,32,1,sigmoid,binary_crossentropy,0.95,Nadam,funnel
1740,05/29/21-213028,05/29/21-213052,24.29392838,150,0.32473135,0.86138612,0.34656924,0.853124976,elu,16,0.4,8,0,sigmoid,binary_crossentropy,0.5,Nadam,funnel
1741,05/29/21-213052,05/29/21-213108,15.71778512,150,0.041977063,0.86868161,0.053338747,0.846875012,relu,27,0.3,8,1,sigmoid,logcosh,0.95,RMSprop,brick
1742,05/29/21-213108,05/29/21-213137,28.99410558,150,0.168165922,0.936425209,0.486237109,0.836718738,elu,13,0,8,1,sigmoid,binary_crossentropy,2.3,RMSprop,brick
1743,05/29/21-213138,05/29/21-213226,48.79439664,150,0.019787911,0.949973941,0.062261216,0.846875012,elu,7,0,16,0,sigmoid,logcosh,3.65,Nadam,funnel
1744,05/29/21-213227,05/29/21-213257,30.07418609,150,0.17481792,0.93798852,0.516158521,0.828125,relu,13,0,8,2,sigmoid,binary_crossentropy,0.95,Adam,funnel
1745,05/29/21-213257,05/29/21-213540,163.060991,150,0.184220612,0.923918724,0.564443648,0.845312476,relu,2,0,8,0,sigmoid,binary_crossentropy,4.55,Nadam,brick
1746,05/29/21-213540,05/29/21-213604,23.83302164,150,0.030895604,0.916623235,0.049110562,0.860156238,elu,18,0.3,64,0,sigmoid,logcosh,0.95,Nadam,funnel
1747,05/29/21-213604,05/29/21-213632,27.6757586,150,0.040120736,0.87754041,0.047051348,0.860937476,elu,13,0.3,8,0,sigmoid,logcosh,4.1,Adam,brick
1748,05/29/21-213632,05/29/21-213714,41.97605824,150,0.288642615,0.866597176,0.334734976,0.86328125,elu,10,0.4,16,2,sigmoid,binary_crossentropy,2.3,Adam,brick
1749,05/29/21-213715,05/29/21-213742,27.08688021,150,0.231046543,0.911933303,0.406482935,0.846093774,relu,16,0,4,2,sigmoid,binary_crossentropy,2.3,Nadam,brick
1750,05/29/21-213742,05/29/21-213916,93.98047304,150,0.263801605,0.906722248,0.486909539,0.84765625,relu,4,0.1,64,1,sigmoid,binary_crossentropy,0.5,Nadam,funnel
1751,05/29/21-213916,05/29/21-213941,24.71823621,150,0.039862253,0.880667031,0.051413469,0.84765625,elu,16,0.3,8,1,sigmoid,logcosh,4.55,Nadam,brick
1752,05/29/21-213941,05/29/21-213959,17.79831338,150,0.249869019,0.891089082,0.411447197,0.83984375,relu,24,0.4,16,0,sigmoid,binary_crossentropy,4.55,Nadam,funnel
1753,05/29/21-213959,05/29/21-214018,18.84419656,150,0.251587242,0.892652452,0.377860725,0.841406226,relu,24,0.4,16,1,sigmoid,binary_crossentropy,4.1,Adam,brick
1754,05/29/21-214018,05/29/21-214036,17.49461508,150,0.025568277,0.928087533,0.050692029,0.852343738,relu,24,0.3,32,0,sigmoid,logcosh,1.85,Nadam,funnel
1755,05/29/21-214036,05/29/21-214203,86.89251876,150,0.085327119,0.733715475,0.062076531,0.8515625,relu,4,0.4,16,1,sigmoid,logcosh,4.1,Adam,funnel
1756,05/29/21-214203,05/29/21-214219,15.8427217,150,0.39986369,0.794163644,0.369294584,0.853124976,elu,27,0.2,4,1,sigmoid,binary_crossentropy,1.4,Adam,funnel
1757,05/29/21-214219,05/29/21-214243,23.13083076,150,0.092977107,0.748827517,0.092414647,0.780468762,elu,21,0.4,64,2,sigmoid,logcosh,4.55,Nadam,funnel
1758,05/29/21-214243,05/29/21-214305,22.27830267,150,0.030552927,0.919749856,0.052735526,0.853124976,relu,18,0.2,16,0,sigmoid,logcosh,4.1,Nadam,funnel
1759,05/29/21-214305,05/29/21-214330,24.75781918,150,0.041232415,0.872850418,0.048490442,0.857031226,elu,16,0.4,16,0,sigmoid,logcosh,2.3,Adam,funnel
1760,05/29/21-214330,05/29/21-214349,18.3920939,150,0.360885471,0.855654001,0.366100788,0.850781262,relu,24,0.4,8,1,sigmoid,binary_crossentropy,2.3,Adam,brick
1761,05/29/21-214349,05/29/21-214636,167.0604465,150,0.289760202,0.866597176,0.357017815,0.844531238,elu,2,0.4,8,0,sigmoid,binary_crossentropy,1.85,Nadam,funnel
1762,05/29/21-214636,05/29/21-214655,18.24751854,150,0.282942414,0.896300137,0.3850725,0.852343738,relu,24,0.4,16,1,sigmoid,binary_crossentropy,3.2,RMSprop,brick
1763,05/29/21-214655,05/29/21-214714,18.54883814,150,0.314943284,0.862428367,0.340820193,0.85546875,elu,21,0.4,8,0,sigmoid,binary_crossentropy,1.85,Adam,funnel
1764,05/29/21-214714,05/29/21-214810,56.55123377,150,0.244270697,0.915059924,0.73976016,0.853124976,elu,7,0.2,32,2,sigmoid,binary_crossentropy,4.55,RMSprop,brick
1765,05/29/21-214811,05/29/21-214830,19.84030509,150,0.36722669,0.849921823,0.383838743,0.84375,relu,21,0.1,8,1,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
1766,05/29/21-214831,05/29/21-214848,17.00973296,150,0.05422182,0.817613363,0.048967794,0.857031226,elu,27,0.2,16,1,sigmoid,logcosh,1.85,Adam,funnel
1767,05/29/21-214848,05/29/21-214910,21.69677782,150,0.34037599,0.851485133,0.351798117,0.849218726,elu,18,0.4,4,0,sigmoid,binary_crossentropy,3.2,Adam,funnel
1768,05/29/21-214910,05/29/21-215032,82.38863444,150,0.024249194,0.934861898,0.050356995,0.857031226,relu,4,0.2,32,0,sigmoid,logcosh,0.5,Nadam,funnel
1769,05/29/21-215033,05/29/21-215059,26.07662368,150,0.024160132,0.936425209,0.062765785,0.837499976,relu,16,0.1,32,2,sigmoid,logcosh,3.2,Nadam,funnel
1770,05/29/21-215059,05/29/21-215134,34.96288395,150,0.050805818,0.982803524,0.828349888,0.842968762,relu,13,0.1,64,2,sigmoid,binary_crossentropy,1.4,Adam,brick
1771,05/29/21-215134,05/29/21-215203,28.99801207,150,0.009607782,0.976550281,0.060025357,0.856249988,relu,13,0,64,0,sigmoid,logcosh,4.1,RMSprop,funnel
1772,05/29/21-215203,05/29/21-215219,16.01216555,150,0.051945377,0.844189704,0.053502034,0.850000024,elu,27,0.3,4,1,sigmoid,logcosh,2.3,RMSprop,brick
1773,05/29/21-215220,05/29/21-215509,169.2455199,150,0.044762738,0.858780623,0.057816159,0.84375,elu,2,0.1,8,1,sigmoid,logcosh,3.65,Nadam,funnel
1774,05/29/21-215509,05/29/21-215556,47.05809283,150,0.055907249,0.841063082,0.053687193,0.845312476,relu,7,0.4,4,0,sigmoid,logcosh,1.85,Adam,brick
1775,05/29/21-215557,05/29/21-215617,20.16259336,150,0.010663462,0.976029158,0.05946067,0.849218726,relu,21,0,32,0,sigmoid,logcosh,4.1,Adam,funnel
1776,05/29/21-215617,05/29/21-215647,30.03712821,150,0.016032089,0.961438239,0.06755431,0.829687476,elu,13,0,32,1,sigmoid,logcosh,1.85,Nadam,funnel
1777,05/29/21-215647,05/29/21-215705,17.20357156,150,0.247709945,0.894736826,0.341735303,0.852343738,elu,24,0,4,0,sigmoid,binary_crossentropy,0.95,Adam,brick
1778,05/29/21-215705,05/29/21-215800,55.66154838,150,0.05057722,0.989056826,0.988340378,0.842968762,relu,7,0,32,2,sigmoid,binary_crossentropy,1.85,Adam,funnel
1779,05/29/21-215801,05/29/21-215901,59.951123,150,0.234199122,0.89525795,0.560423732,0.840624988,elu,7,0.3,64,2,sigmoid,binary_crossentropy,4.55,Adam,brick
1780,05/29/21-215901,05/29/21-215953,51.84223747,150,0.022444252,0.940072954,0.055519778,0.857031226,elu,7,0.1,32,0,sigmoid,logcosh,3.65,Adam,brick
1781,05/29/21-215953,05/29/21-220043,49.41208935,150,0.030794833,0.917144358,0.06122468,0.829687476,relu,7,0.1,8,1,sigmoid,logcosh,2.75,RMSprop,brick
1782,05/29/21-220043,05/29/21-220108,25.26946092,150,6.53E-05,1,1.883745193,0.8359375,elu,18,0,32,2,sigmoid,binary_crossentropy,3.2,Adam,brick
1783,05/29/21-220108,05/29/21-220128,19.33497906,150,0.409914315,0.832725406,0.392959297,0.830468774,relu,21,0.3,4,1,sigmoid,binary_crossentropy,0.5,Adam,brick
1784,05/29/21-220128,05/29/21-220159,30.97166896,150,0.211221159,0.922876477,0.410717636,0.849218726,relu,13,0,4,2,sigmoid,binary_crossentropy,3.65,Nadam,brick
1785,05/29/21-220159,05/29/21-220217,17.62399459,150,0.333010525,0.862428367,0.397551835,0.828906238,relu,24,0.2,4,0,sigmoid,binary_crossentropy,4.1,Nadam,funnel
1786,05/29/21-220217,05/29/21-220307,49.83641577,150,0.020753335,0.94684732,0.063790001,0.833593726,relu,7,0,8,2,sigmoid,logcosh,2.75,Adam,brick
1787,05/29/21-220307,05/29/21-220611,183.3676372,150,0.021563347,0.940072954,0.053212278,0.857031226,relu,2,0.3,64,2,sigmoid,logcosh,0.5,Adam,brick
1788,05/29/21-220611,05/29/21-220646,34.90134287,150,0.032962736,0.91141218,0.050671656,0.860937476,relu,10,0.4,32,0,sigmoid,logcosh,2.75,Nadam,funnel
1789,05/29/21-220646,05/29/21-220738,52.24069738,150,0.016039195,0.959353805,0.063156679,0.840624988,relu,7,0,16,2,sigmoid,logcosh,1.4,RMSprop,funnel
1790,05/29/21-220739,05/29/21-220803,24.77440691,150,0.122131892,0.95726943,0.554815829,0.83984375,relu,16,0,16,0,sigmoid,binary_crossentropy,2.75,Adam,brick
